mach_id,model_cd,pmtc_counter,pmtc_distance,create_update_date
A92W011000056,C6100,9101450.0,0.0,2025-04-30 16:48:51.000
A92W011000003,C6100,11156936.0,0.0,2025-04-30 18:24:16.000
A92W011000107,C6100,9275449.0,0.0,2025-04-30 19:21:52.000
A92W011000121,C6100,13821819.0,0.0,2025-04-30 15:59:25.000
A92W011000045,C6100,18061714.0,0.0,2025-04-30 17:14:11.000
A92W011000115,C6100,4812162.0,0.0,2025-04-30 18:31:16.000
A92W011000170,C6100,12627697.0,0.0,2025-04-29 23:23:15.000
A92W011000146,C6100,17600700.0,0.0,2025-04-30 20:37:43.000
A92W011000072,C6100,35146730.0,0.0,2025-04-30 07:37:09.000
A92W011000255,C6100,33417099.0,0.0,2025-04-23 23:17:11.000
A92W011000089,C6100,6175661.0,0.0,2025-04-30 17:52:22.000
A92W011000036,C6100,7512903.0,0.0,2025-04-29 20:31:14.000
A92W011000228,C6100,6861026.0,0.0,2025-04-30 18:05:56.000
A92W011000112,C6100,12403758.0,0.0,2025-04-30 11:02:49.000
A92W011000116,C6100,13412248.0,0.0,2025-04-30 15:57:21.000
A92W011000169,C6100,4690622.0,0.0,2025-04-25 13:24:40.000
A92W011000186,C6100,3708667.0,0.0,2025-04-30 16:15:45.000
A92W011000173,C6100,19217877.0,0.0,2025-04-30 14:58:04.000
A92W011000110,C6100,16687848.0,0.0,2025-04-30 14:29:30.000
A92W011000088,C6100,34573971.0,0.0,2025-04-29 17:35:33.000
A92W011000234,C6100,8092642.0,0.0,2025-04-30 20:08:56.000
A92W011000047,C6100,1460087.0,0.0,2025-04-30 11:22:29.000
A92W011000256,C6100,7522320.0,0.0,2025-04-30 15:18:25.000
A92W011000175,C6100,14840568.0,0.0,2025-04-29 13:21:35.000
A92W011000063,C6100,13008922.0,0.0,2025-04-25 23:09:20.000
A92W011000241,C6100,7199903.0,0.0,2025-04-30 18:48:52.000
A92W011000093,C6100,3813700.0,0.0,2025-04-29 12:39:45.000
A92W011000197,C6100,24365852.0,0.0,2025-04-30 14:31:40.000
A92W011000190,C6100,18680586.0,0.0,2025-04-30 18:55:36.000
A92W011000145,C6100,8723421.0,0.0,2025-04-30 16:58:11.000
A92W011000182,C6100,4584597.0,0.0,2025-04-29 16:54:56.000
A92W011000046,C6100,8724727.0,0.0,2025-04-30 14:27:00.000
A92W011000111,C6100,7588335.0,0.0,2025-04-30 20:24:32.000
A92W011000206,C6100,4984969.0,0.0,2025-04-30 12:25:44.000
A92W011000033,C6100,4904116.0,0.0,2025-04-30 17:00:01.000
A92W011000168,C6100,3758981.0,0.0,2025-04-29 09:18:23.000
A92W011000178,C6100,14557825.0,0.0,2025-04-30 14:11:00.000
A92W011000079,C6100,5782310.0,0.0,2025-04-30 14:33:40.000
A92W011000174,C6100,6879801.0,0.0,2025-04-30 18:32:42.000
A92W011000137,C6100,11065833.0,0.0,2025-04-30 18:29:36.000
A92W011000259,C6100,17756775.0,0.0,2025-04-29 18:39:53.000
A92W011000200,C6100,6555954.0,0.0,2025-04-30 14:58:00.000
A92W011000227,C6100,6913628.0,0.0,2025-04-30 21:46:13.000
A92W011000132,C6100,11333397.0,0.0,2025-04-30 02:44:40.000
A92W011000244,C6100,19847237.0,0.0,2025-04-14 13:28:57.000
A92W011000218,C6100,4347372.0,0.0,2025-04-30 17:14:11.000
A92W011000095,C6100,10613926.0,0.0,2025-04-30 15:16:35.000
A92W011000013,C6100,5865308.0,0.0,2025-04-30 16:52:41.000
A92W011000008,C6100,14551280.0,0.0,2025-04-30 20:04:26.000
A92W011000030,C6100,12382761.0,0.0,2025-04-30 14:13:10.000
A92W011000062,C6100,9228742.0,0.0,2025-04-30 17:48:02.000
A92W011000082,C6100,14369402.0,0.0,2025-04-30 15:33:35.000
A92W011000232,C6100,5452511.0,0.0,2025-04-30 16:31:41.000
A92W011000090,C6100,4405077.0,0.0,2025-04-30 06:16:01.000
A92W011000025,C6100,5487080.0,0.0,2025-04-30 11:46:59.000
A92W011000113,C6100,11652556.0,0.0,2025-04-30 15:16:41.000
A92W011000204,C6100,3906939.0,0.0,2025-04-30 10:40:53.000
A92W011000091,C6100,18658484.0,0.0,2025-04-30 21:47:27.000
A92W011000114,C6100,6079342.0,0.0,2025-04-30 14:38:14.000
A92W011000171,C6100,997201.0,0.0,2025-04-30 15:43:21.000
A92W011000150,C6100,1824960.0,0.0,2025-04-14 16:51:09.000
A92W011000139,C6100,15421056.0,0.0,2025-04-30 17:00:01.000
A92W011000184,C6100,6778325.0,0.0,2025-04-30 16:52:55.000
A92W011000195,C6100,16372247.0,0.0,2025-04-30 23:21:08.000
A92W011000104,C6100,11300236.0,0.0,2025-04-30 20:00:16.000
A92W011000097,C6100,7432052.0,0.0,2025-04-30 15:40:31.000
A92W011000203,C6100,21098828.0,0.0,2025-04-30 20:00:16.000
A92W011000152,C6100,1705335.0,0.0,2025-04-30 20:02:16.000
A92W011000172,C6100,7012986.0,0.0,2025-04-30 14:05:24.000
A92W011000023,C6100,4022813.0,0.0,2025-04-30 22:44:43.000
A92W011000233,C6100,10997496.0,0.0,2025-04-29 17:33:47.000
A92W011000216,C6100,2669401.0,0.0,2025-04-30 15:59:21.000
A92W011000092,C6100,1801319.0,0.0,2025-04-30 16:02:45.000
A92W011000167,C6100,12522295.0,0.0,2025-04-30 18:34:26.000
A92W011000029,C6100,7662459.0,0.0,2025-04-30 19:29:16.000
A92W011000196,C6100,19373130.0,0.0,2025-04-30 15:26:45.000
A92W011000236,C6100,18680643.0,0.0,2025-04-30 15:11:21.000
A92W011000221,C6100,29894130.0,0.0,2025-04-30 17:29:35.000
A92W011000224,C6100,11789979.0,0.0,2025-04-30 18:02:02.000
A92W011000053,C6100,8716137.0,0.0,2025-04-30 18:17:42.000
A92W011000067,C6100,6076906.0,0.0,2025-04-30 09:25:32.000
A92W011000142,C6100,6620613.0,0.0,2025-04-30 16:20:41.000
A92W011000066,C6100,783455.0,0.0,2025-04-30 16:52:51.000
A92W011000018,C6100,7267592.0,0.0,2025-04-29 13:49:41.000
A92W011000015,C6100,2457528.0,0.0,2025-04-28 12:21:56.000
A92W011000102,C6100,14992800.0,0.0,2025-04-30 13:25:20.000
A92W011000126,C6100,13244261.0,0.0,2025-04-30 20:10:36.000
A92W011000021,C6100,4794552.0,0.0,2025-04-30 15:35:41.000
A92W011000140,C6100,7089528.0,0.0,2025-04-30 18:14:22.000
A92W011000135,C6100,22366534.0,0.0,2025-04-30 21:25:33.000
A92W011000215,C6100,13967662.0,0.0,2025-04-30 12:08:59.000
A92W011000087,C6100,3555377.0,0.0,2025-04-30 16:47:01.000
A92W011000118,C6100,16196920.0,0.0,2025-04-30 16:20:35.000
A92W011000237,C6100,6410887.0,0.0,2025-04-30 14:33:34.000
A92W011000130,C6100,12839502.0,0.0,2025-04-30 11:16:29.000
A92W011000071,C6100,19255020.0,0.0,2025-04-21 12:37:00.000
A92W011000010,C6100,4265615.0,0.0,2025-04-30 14:44:55.000
A92W011000099,C6100,4777152.0,0.0,2025-04-29 16:05:56.000
A92W011000001,C6100,6020913.0,0.0,2025-04-29 07:36:43.000
A92W011000120,C6100,6435841.0,0.0,2025-04-30 17:20:45.000
A92W011000014,C6100,2585754.0,0.0,2025-04-30 19:44:12.000
A92W011000050,C6100,2486411.0,0.0,2025-04-29 16:45:32.000
A92W011000164,C6100,4050720.0,0.0,2025-04-29 17:39:02.000
A92W011000223,C6100,3440159.0,0.0,2025-04-30 15:54:41.000
A92W011000249,C6100,3326492.0,0.0,2025-04-30 16:22:51.000
A92W011000074,C6100,3207749.0,0.0,2025-04-30 10:29:39.000
A92W011000181,C6100,7351434.0,0.0,2025-04-30 13:42:40.000
A92W011000187,C6100,2151966.0,0.0,2025-04-30 16:11:35.000
A92W011000059,C6100,1783760.0,0.0,2025-04-30 14:18:30.000
A92W011000258,C6100,3432763.0,0.0,2025-04-30 14:22:30.000
A92W011000155,C6100,6609704.0,0.0,2025-04-30 14:24:24.000
A92W011000211,C6100,4551541.0,0.0,2025-04-30 19:50:46.000
A92W011000177,C6100,12721824.0,0.0,2025-04-30 14:41:00.000
A92W011000202,C6100,2491969.0,0.0,2025-04-30 14:49:01.000
A92W011000144,C6100,4902807.0,0.0,2025-04-30 16:54:35.000
A92W011000080,C6100,1222359.0,0.0,2025-04-30 18:31:16.000
A92W011000055,C6100,6514117.0,0.0,2025-04-30 18:01:56.000
A92W011000254,C6100,10325555.0,0.0,2025-04-30 15:14:51.000
A92W011000070,C6100,11265346.0,0.0,2025-04-30 17:59:26.000
A92W011000193,C6100,19789784.0,0.0,2025-04-30 17:12:11.000
A92W011000194,C6100,10377777.0,0.0,2025-04-30 22:26:27.000
A92W011000129,C6100,10539011.0,0.0,2025-04-29 12:39:15.000
A92W011000199,C6100,346823.0,0.0,2025-04-30 20:14:52.000
A92W011000235,C6100,2763734.0,0.0,2025-04-30 19:47:22.000
A92W011000006,C6100,14269082.0,0.0,2025-04-30 19:52:29.000
A92W011000043,C6100,14107013.0,0.0,2025-04-30 18:57:06.000
A92W011000052,C6100,16142135.0,0.0,2025-04-30 16:39:31.000
A92W011000024,C6100,5013528.0,0.0,2025-04-30 20:16:12.000
A92W011000032,C6100,4573201.0,0.0,2025-04-30 14:33:44.000
A92W011000117,C6100,7328717.0,0.0,2025-04-30 14:49:00.000
A92W011000016,C6100,11100163.0,0.0,2025-04-30 17:54:02.000
A92W011000084,C6100,2744166.0,0.0,2025-04-30 16:26:35.000
A92W011000176,C6100,941606.0,0.0,2025-04-24 15:47:32.000
A92W011000094,C6100,7007542.0,0.0,2025-04-30 12:06:39.000
A92W011000109,C6100,6986301.0,0.0,2025-04-30 18:38:06.000
A92W011000038,C6100,6222188.0,0.0,2025-04-30 17:16:31.000
A92W011000240,C6100,8359014.0,0.0,2025-04-30 13:32:00.000
A92W011000160,C6100,1903762.0,0.0,2025-04-30 19:42:32.000
A92W011000201,C6100,5378231.0,0.0,2025-04-30 15:29:15.000
A92W012000002,C6100,2980978.0,0.0,2025-04-30 17:14:21.000
A92W012000001,C6100,2168733.0,0.0,2025-04-29 23:32:35.000
A92W012000003,C6100,7703979.0,0.0,2025-04-28 18:31:34.000
A92W021000083,C6100,3255767.0,0.0,2025-04-30 01:29:00.000
A92W021000205,C6100,2895636.0,0.0,2025-04-28 12:21:46.000
A92W021000055,C6100,2211414.0,0.0,2025-04-30 07:37:28.000
A92W021000162,C6100,8875072.0,0.0,2025-04-30 07:49:08.000
A92W021000098,C6100,2853386.0,0.0,2025-04-30 09:13:12.000
A92W021000072,C6100,14151418.0,0.0,2025-04-30 10:54:03.000
A92W021000024,C6100,2955660.0,0.0,2025-04-30 10:54:03.000
A92W021000047,C6100,4663394.0,0.0,2025-04-30 11:39:19.000
A92W021000064,C6100,7238953.0,0.0,2025-04-30 08:04:28.000
A92W021000085,C6100,8331844.0,0.0,2025-04-29 13:29:35.000
A92W021000037,C6100,5476032.0,0.0,2025-04-28 06:41:04.000
A92W021000033,C6100,19667182.0,0.0,2025-04-07 06:48:43.000
A92W021000091,C6100,2441572.0,0.0,2025-04-30 10:21:09.000
A92W021000186,C6100,7209413.0,0.0,2025-04-30 08:44:22.000
A92W021000104,C6100,11976366.0,0.0,2025-04-30 09:51:59.000
A92W021000059,C6100,2562261.0,0.0,2025-04-30 09:34:48.000
A92W021000050,C6100,9476317.0,0.0,2025-04-30 09:55:53.000
A92W021000097,C6100,3055923.0,0.0,2025-04-30 06:55:32.000
A92W021000197,C6100,11673534.0,0.0,2025-04-28 13:25:52.000
A92W021000063,C6100,2162395.0,0.0,2025-04-30 11:27:39.000
A92W021000120,C6100,5943412.0,0.0,2025-04-30 10:00:33.000
A92W021000113,C6100,14052715.0,0.0,2025-04-30 07:34:38.000
A92W021000017,C6100,16092426.0,0.0,2025-04-30 06:40:41.000
A92W021000025,C6100,16238449.0,0.0,2025-04-30 07:38:52.000
A92W021000108,C6100,13125780.0,0.0,2025-04-02 13:13:31.000
A92W021000160,C6100,13823605.0,0.0,2025-04-30 08:28:42.000
A92W021000035,C6100,8643347.0,0.0,2025-04-30 10:19:13.000
A92W021000171,C6100,18572794.0,0.0,2025-04-30 09:39:43.000
A92W021000040,C6100,4589803.0,0.0,2025-04-30 11:03:43.000
A92W021000058,C6100,7444054.0,0.0,2025-04-30 11:50:33.000
A92W021000042,C6100,4420397.0,0.0,2025-04-07 08:01:24.000
A92W021000147,C6100,9106102.0,0.0,2025-04-30 06:43:37.000
A92W021000066,C6100,3072510.0,0.0,2025-04-30 12:01:09.000
A92W021000189,C6100,4197705.0,0.0,2025-04-30 09:41:53.000
A92W021000062,C6100,21834292.0,0.0,2025-04-30 09:47:53.000
A92W021000127,C6100,7054077.0,0.0,2025-04-30 09:02:18.000
A92W021000048,C6100,8020021.0,0.0,2025-04-30 12:13:49.000
A92W021000178,C6100,13397620.0,0.0,2025-04-30 08:57:22.000
A92W021000084,C6100,11042795.0,0.0,2025-04-30 09:14:58.000
A92W021000185,C6100,13287551.0,0.0,2025-04-30 09:48:03.000
A92W021000174,C6100,11104582.0,0.0,2025-04-30 07:40:22.000
A92W021000181,C6100,2595647.0,0.0,2025-04-30 12:35:09.000
A92W021000180,C6100,9867429.0,0.0,2025-04-30 06:00:21.000
A92W021000011,C6100,11916683.0,0.0,2025-04-28 05:36:33.000
A92W021000012,C6100,13449069.0,0.0,2025-04-29 10:12:24.000
A92W021000201,C6100,7741753.0,0.0,2025-04-30 09:55:53.000
A92W021000117,C6100,6291605.0,0.0,2025-04-30 09:21:12.000
A92W021000061,C6100,6987135.0,0.0,2025-04-30 08:40:02.000
A92W021000020,C6100,15431187.0,0.0,2025-04-30 12:03:04.000
A92W021000067,C6100,13145701.0,0.0,2025-04-24 08:33:45.000
A92W021000022,C6100,17537633.0,0.0,2025-04-30 10:39:43.000
A92W021000154,C6100,12159204.0,0.0,2025-04-30 05:55:07.000
A92W021000148,C6100,7051556.0,0.0,2025-04-30 12:16:29.000
A92W021000200,C6100,5206773.0,0.0,2025-04-30 07:33:22.000
A92W021000034,C6100,12948317.0,0.0,2025-04-30 08:49:02.000
A92W021000195,C6100,7244600.0,0.0,2025-04-30 07:20:28.000
A92W021000031,C6100,5777383.0,0.0,2025-04-30 10:54:13.000
A92W021000136,C6100,8080294.0,0.0,2025-04-30 10:57:29.000
A92W021000054,C6100,15636025.0,0.0,2025-04-30 10:39:53.000
A92W021000191,C6100,5509574.0,0.0,2025-04-30 00:38:25.000
A92W021000183,C6100,6045625.0,0.0,2025-04-30 10:50:39.000
A92W021000081,C6100,4381629.0,0.0,2025-04-29 13:28:01.000
A92W021000073,C6100,9794400.0,0.0,2025-04-30 08:28:18.000
A92W021000051,C6100,7091080.0,0.0,2025-04-30 10:06:43.000
A92W021000188,C6100,4698372.0,0.0,2025-04-30 10:54:09.000
A92W021000099,C6100,9201432.0,0.0,2025-04-28 07:21:24.000
A92W021000003,C6100,18109497.0,0.0,2025-04-30 07:01:42.000
A92W021000161,C6100,18043241.0,0.0,2025-04-30 08:02:48.000
A92W021000142,C6100,7273032.0,0.0,2025-04-28 05:08:53.000
A92W021000016,C6100,4994245.0,0.0,2025-04-30 09:44:29.000
A92W021000153,C6100,6642583.0,0.0,2025-04-30 08:41:28.000
A92W021000077,C6100,13493615.0,0.0,2025-04-30 11:00:53.000
A92W021000179,C6100,7751160.0,0.0,2025-04-30 10:47:53.000
A92W021000192,C6100,15726820.0,0.0,2025-04-30 09:51:43.000
A92W021000018,C6100,10562146.0,0.0,2025-04-30 10:29:19.000
A92W021000103,C6100,6579812.0,0.0,2025-04-30 09:37:42.000
A92W021000172,C6100,11821785.0,0.0,2025-04-30 10:42:39.000
A92W021000168,C6100,14372081.0,0.0,2025-04-30 10:47:29.000
A92W021000007,C6100,5506315.0,0.0,2025-04-30 09:19:28.000
A92W021000146,C6100,17085745.0,0.0,2025-04-30 09:21:18.000
A92W021000109,C6100,10177551.0,0.0,2025-04-30 09:34:52.000
A92W021000028,C6100,6414802.0,0.0,2025-04-30 07:28:22.000
A92W021000128,C6100,12651438.0,0.0,2025-04-30 09:41:48.000
A92W021000112,C6100,10185454.0,0.0,2025-04-30 14:37:04.000
A92W021000079,C6100,5567916.0,0.0,2025-04-29 12:14:05.000
A92W021000021,C6100,2340078.0,0.0,2025-04-30 09:41:48.000
A92W021000095,C6100,16070183.0,0.0,2025-04-30 05:16:31.000
A92W021000015,C6100,8593480.0,0.0,2025-04-30 10:39:43.000
A92W021000134,C6100,2767309.0,0.0,2025-04-30 10:23:13.000
A92W021000060,C6100,12976449.0,0.0,2025-04-29 09:39:20.000
A92W021000135,C6100,8187106.0,0.0,2025-04-24 07:47:55.000
A92W021000005,C6100,9839969.0,0.0,2025-04-26 10:24:53.000
A92W021000196,C6100,13617129.0,0.0,2025-04-28 11:41:01.000
A92W021000176,C6100,1328130.0,0.0,2025-04-30 08:24:22.000
A92W021000123,C6100,14487356.0,0.0,2025-04-30 08:33:52.000
A92W021000093,C6100,9019156.0,0.0,2025-04-30 10:41:53.000
A92W021000102,C6100,15173880.0,0.0,2025-04-11 10:16:39.000
A92W021000139,C6100,3300419.0,0.0,2025-04-30 12:50:40.000
A92W021000164,C6100,3372410.0,0.0,2025-04-30 10:29:19.000
A92W021000013,C6100,5303266.0,0.0,2025-04-30 08:13:48.000
A92W021000173,C6100,11210779.0,0.0,2025-04-30 14:05:34.000
A92W021000118,C6100,7037525.0,0.0,2025-04-30 09:22:42.000
A92W021000125,C6100,7389278.0,0.0,2025-04-30 04:11:20.000
A92W021000045,C6100,13046388.0,0.0,2025-04-30 07:49:12.000
A92W021000044,C6100,10057143.0,0.0,2025-04-30 16:18:05.000
A92W021000100,C6100,8724165.0,0.0,2025-04-01 07:56:23.000
A92W021000145,C6100,9689299.0,0.0,2025-04-30 10:47:33.000
A92W021000199,C6100,2542504.0,0.0,2025-04-30 07:33:22.000
A92W021000141,C6100,4743811.0,0.0,2025-04-30 06:47:18.000
A92W021000133,C6100,3952647.0,0.0,2025-04-30 12:59:14.000
A92W021000065,C6100,10414226.0,0.0,2025-04-30 11:03:23.000
A92W021000150,C6100,3238680.0,0.0,2025-04-30 08:00:02.000
A92W021000187,C6100,9351309.0,0.0,2025-04-25 08:53:58.000
A92W021000092,C6100,6424881.0,0.0,2025-04-30 05:29:47.000
A92W021000138,C6100,19890565.0,0.0,2025-04-30 10:21:13.000
A92W021000052,C6100,6426613.0,0.0,2025-04-30 10:19:23.000
A92W021000010,C6100,15893557.0,0.0,2025-04-30 10:54:13.000
A92W021000023,C6100,4231909.0,0.0,2025-04-30 02:58:16.000
A92W021000111,C6100,2064870.0,0.0,2025-04-30 10:31:43.000
A92W021000140,C6100,4048825.0,0.0,2025-04-30 08:38:32.000
A92W021000115,C6100,12988802.0,0.0,2025-04-30 05:23:01.000
A92W021000122,C6100,2631948.0,0.0,2025-04-30 10:42:39.000
A92W021000057,C6100,7923563.0,0.0,2025-04-30 12:03:04.000
A92W021000053,C6100,7440848.0,0.0,2025-04-30 09:19:18.000
A92W021000056,C6100,2340668.0,0.0,2025-04-30 08:50:48.000
A92W021000106,C6100,7622307.0,0.0,2025-04-30 10:29:19.000
A92W021000170,C6100,7873801.0,0.0,2025-04-30 09:02:22.000
A92W021000198,C6100,7111665.0,0.0,2025-04-30 10:23:13.000
A92W021000027,C6100,9641432.0,0.0,2025-04-30 08:59:02.000
A92W021000124,C6100,3507137.0,0.0,2025-04-30 08:44:22.000
A92W021000087,C6100,4361025.0,0.0,2025-04-30 08:50:52.000
A92W021000184,C6100,5792793.0,0.0,2025-04-18 00:21:37.000
A92W021000039,C6100,1966919.0,0.0,2025-04-30 09:39:48.000
A92W021000114,C6100,9927573.0,0.0,2025-04-30 10:35:49.000
A92W021000158,C6100,6345224.0,0.0,2025-04-30 07:51:52.000
A92W021000129,C6100,3406073.0,0.0,2025-04-30 10:45:09.000
A92W021000026,C6100,1288475.0,0.0,2025-04-30 09:17:42.000
A92W021000119,C6100,8147772.0,0.0,2025-04-30 10:39:43.000
A92W021000110,C6100,8681101.0,0.0,2025-04-30 06:48:57.000
A92W021000089,C6100,4193929.0,0.0,2025-04-30 06:58:32.000
A92W021000105,C6100,5509413.0,0.0,2025-04-30 10:36:09.000
A92W021000193,C6100,7068359.0,0.0,2025-04-30 08:44:22.000
A92W021000152,C6100,2538657.0,0.0,2025-04-30 10:31:39.000
A92W021000080,C6100,16687736.0,0.0,2025-04-30 12:29:04.000
A92W021000038,C6100,14061063.0,0.0,2025-04-30 05:55:07.000
A92W021000116,C6100,2334907.0,0.0,2025-04-16 10:27:04.000
A92W021000203,C6100,5369096.0,0.0,2025-04-30 07:52:08.000
A92W021000157,C6100,8740232.0,0.0,2025-04-30 10:37:23.000
A92W021000101,C6100,20414611.0,0.0,2025-04-30 13:48:54.000
A92W021000069,C6100,1243425.0,0.0,2025-04-30 07:44:22.000
A92W021000206,C6100,6903380.0,0.0,2025-04-29 09:30:59.000
A92W021000019,C6100,26686118.0,0.0,2025-04-30 06:40:41.000
A92W021000194,C6100,14002825.0,0.0,2025-04-30 07:49:12.000
A92W021000166,C6100,10580504.0,0.0,2025-04-30 09:03:38.000
A92W021000202,C6100,11540303.0,0.0,2025-04-30 08:45:42.000
A92W021000014,C6100,5760163.0,0.0,2025-04-30 07:57:58.000
A92W021000090,C6100,2085675.0,0.0,2025-04-30 09:55:49.000
A92W021000076,C6100,11667406.0,0.0,2025-04-30 08:26:22.000
A92W021000163,C6100,932299.0,0.0,2025-04-30 11:17:13.000
A92W021000143,C6100,11539634.0,0.0,2025-04-29 08:47:43.000
A92W021000088,C6100,971523.0,0.0,2025-04-29 11:28:54.000
A92W041000013,C6100,2631025.0,0.0,2025-04-30 23:59:28.000
A92W041000018,C6100,2074724.0,0.0,2025-04-30 01:12:35.000
A92W041000020,C6100,5607338.0,0.0,2025-04-30 03:29:26.000
A92W041000008,C6100,1119333.0,0.0,2025-04-30 07:38:22.000
A92W041000016,C6100,6818652.0,0.0,2025-04-30 01:20:55.000
A92W041000017,C6100,2051878.0,0.0,2025-04-30 01:04:39.000
A92W041000006,C6100,3597007.0,0.0,2025-04-30 02:44:50.000
A92W041000010,C6100,25408943.0,0.0,2025-04-30 01:50:10.000
A92W041000002,C6100,10598652.0,0.0,2025-04-30 23:34:48.000
A92W041000007,C6100,4246952.0,0.0,2025-04-28 01:00:27.000
A92W041000004,C6100,3204961.0,0.0,2025-04-30 02:01:56.000
A92W041000009,C6100,21190755.0,0.0,2025-04-28 10:21:51.000
A92W041000023,C6100,646373.0,0.0,2025-04-30 01:59:36.000
A92W041000015,C6100,442814.0,0.0,2025-04-30 06:05:17.000
A92W041000001,C6100,14598956.0,0.0,2025-04-29 22:57:19.000
A92W041000014,C6100,446668.0,0.0,2025-04-30 22:56:47.000
A92W041000021,C6100,8034512.0,0.0,2025-04-30 22:44:17.000
A92W041000005,C6100,8460167.0,0.0,2025-04-30 01:00:15.000
A92W041000022,C6100,3235320.0,0.0,2025-04-29 22:48:04.000
A92W041000019,C6100,118765.0,0.0,2025-04-30 04:28:01.000
A92W041000011,C6100,2834270.0,0.0,2025-04-30 01:35:45.000
AAC3001000154,C3070,3675679.0,1879.0,2025-04-22 23:31:07.000
AAC3001000172,C3070,3172129.0,1681.0,2025-04-22 15:51:26.000
AAC3001000039,C3070,3446109.0,1775.0,2025-04-30 00:48:40.000
AAC3001000117,C3070,2253288.0,861.0,2025-04-30 03:50:46.000
AAC3001000037,C3070,1574774.0,1329.0,2025-04-30 23:45:54.000
AAC3001000019,C3070,3477804.0,1778.0,2025-04-30 22:55:23.000
AAC3001000175,C3070,5869101.0,3086.0,2025-04-30 23:47:58.000
AAC3001000177,C3070,2955591.0,1953.0,2025-04-29 22:44:44.000
AAC3001000040,C3070,4265495.0,1970.0,2025-04-30 23:50:54.000
AAC3001000014,C3070,3049507.0,3271.0,2025-04-30 23:03:44.000
AAC3001000190,C3070,768619.0,600.0,2025-04-30 23:25:58.000
AAC3001000185,C3070,899618.0,799.0,2025-04-30 22:42:33.000
AAC3001000147,C3070,8583002.0,3453.0,2025-04-30 23:20:38.000
AAC3001000213,C3070,1917341.0,1346.0,2025-04-30 23:10:33.000
AAC3001000066,C3070,2819661.0,1157.0,2025-04-28 04:25:09.000
AAC3001000234,C3070,3121570.0,1294.0,2025-04-30 23:22:34.000
AAC3001000167,C3070,1797720.0,718.0,2025-04-30 23:55:34.000
AAC3001000218,C3070,1327568.0,716.0,2025-04-17 23:38:02.000
AAC3001000055,C3070,207072.0,459.0,2025-04-30 23:28:34.000
AAC3001000242,C3070,953884.0,630.0,2025-04-30 23:28:38.000
AAC3001000214,C3070,240622.0,444.0,2025-04-30 00:26:25.000
AAC3001000246,C3070,2190683.0,1191.0,2025-04-30 22:55:07.000
AAC3001000091,C3070,2574806.0,2043.0,2025-04-30 23:25:04.000
AAC3001000054,C3070,265790.0,559.0,2025-04-30 23:18:04.000
AAC3001000049,C3070,339383.0,309.0,2025-04-30 23:30:48.000
AAC3001000096,C3070,2741832.0,1372.0,2025-04-30 22:54:03.000
AAC3001000186,C3070,1205679.0,649.0,2025-04-28 23:04:20.000
AAC3001000061,C3070,1291196.0,704.0,2025-04-30 00:01:29.000
AAC3001000141,C3070,2196755.0,1037.0,2025-04-30 23:25:34.000
AAC3001000206,C3070,484170.0,745.0,2025-04-29 22:34:04.000
AAC3001000044,C3070,4769212.0,2897.0,2025-04-30 23:38:18.000
AAC3001000247,C3070,3557180.0,1955.0,2025-04-30 22:11:03.000
AAC3001000188,C3070,466731.0,486.0,2025-04-30 23:28:54.000
AAC3001000105,C3070,809994.0,1061.0,2025-04-30 23:27:54.000
AAC3001000001,C3070,2638378.0,1367.0,2025-04-30 22:49:37.000
AAC3001000230,C3070,1951847.0,1302.0,2025-04-30 02:39:40.000
AAC3001000152,C3070,2202785.0,1116.0,2025-04-30 23:20:08.000
AAC3001000011,C3070,3058940.0,1496.0,2025-04-30 22:26:53.000
AAC3001000048,C3070,3373262.0,1642.0,2025-04-30 23:23:28.000
AAC3001000217,C3070,6502076.0,2392.0,2025-04-30 23:57:14.000
AAC3001000012,C3070,2951650.0,1165.0,2025-04-29 23:39:19.000
AAC3001000144,C3070,5207153.0,4528.0,2025-04-30 01:54:26.000
AAC3001000074,C3070,3955112.0,3146.0,2025-04-30 22:39:07.000
AAC3001000101,C3070,1710954.0,1146.0,2025-04-30 22:38:13.000
AAC3001000182,C3070,427060.0,467.0,2025-04-30 23:23:38.000
AAC3001000161,C3070,3877118.0,1754.0,2025-04-30 23:24:49.000
AAC3001000127,C3070,3197685.0,1747.0,2025-04-29 23:34:09.000
AAC3001000220,C3070,1205195.0,995.0,2025-04-30 22:47:23.000
AAC3001000097,C3070,592668.0,918.0,2025-04-30 23:05:53.000
AAC3001000216,C3070,702480.0,456.0,2025-04-24 04:48:38.000
AAC3001000082,C3070,2218935.0,1135.0,2025-04-30 23:14:34.000
AAC3001000198,C3070,1040486.0,717.0,2025-04-30 02:17:56.000
AAC3001000029,C3070,235761.0,155.0,2025-04-30 00:38:49.000
AAC3001000125,C3070,2381772.0,1347.0,2025-04-30 23:09:39.000
AAC3001000205,C3070,1379061.0,940.0,2025-04-30 00:45:25.000
AAC3001000212,C3070,9999214.0,3330.0,2025-04-30 00:59:09.000
AAC3001000095,C3070,1177421.0,1124.0,2025-04-30 23:57:24.000
AAC3001000007,C3070,2289915.0,1398.0,2025-04-30 23:44:34.000
AAC3001000189,C3070,7628382.0,2875.0,2025-04-30 00:10:29.000
AAC3001000160,C3070,7896829.0,3729.0,2025-04-30 22:45:23.000
AAC3001000088,C3070,1804571.0,750.0,2025-04-24 23:01:40.000
